number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
258,0.8631267396057055,2026-03-01 14:01:25.902250,2026-03-01 14:01:27.616017,0 days 00:00:01.713767,0.7336315194107887,85,2.009150118578656,0.040199959031404824,5,0.6349958347642749,1996,0.5388961441888266,0.03904314479315838,0.6153965514721128,0.7895657525669575,0.8631267396057055,,PRUNED
259,0.8715719534628387,2026-03-01 14:01:27.618440,2026-03-01 14:01:28.386727,0 days 00:00:00.768287,0.7831656938271377,85,1.8732953361951152,0.03556808357852906,5,0.5201703978399962,1928,0.3713482208095644,0.06592143617502186,0.5751320480247394,0.8226480948441026,0.8715719534628387,,PRUNED
260,0.8630840018876829,2026-03-01 14:01:28.389420,2026-03-01 14:01:30.502002,0 days 00:00:02.112582,0.718967715164672,85,1.9230307804807505,0.048278694046625326,5,0.39456235914406784,1994,0.6461780508599119,0.03594561716104926,0.522257320868189,0.8138220135400045,0.8630840018876829,,PRUNED
261,0.8611479230672922,2026-03-01 14:01:30.503997,2026-03-01 14:01:32.531863,0 days 00:00:02.027866,0.7122682540394615,72,1.8277507502268953,0.03472495040414159,5,0.6687388003596295,2092,0.4643702298052228,0.04383615036297181,0.6297116660352847,0.7795490802761066,0.8633732339089483,,COMPLETE
262,0.8712487118490624,2026-03-01 14:01:32.534779,2026-03-01 14:01:33.313076,0 days 00:00:00.778297,0.7301353822691783,84,2.0695214841252216,0.04416410867334306,5,0.4477546091231856,1556,0.5512853627427127,0.07643098596897806,0.5801051530093738,0.8039174167757239,0.8712487118490624,,PRUNED
263,0.8629461576985678,2026-03-01 14:01:33.316069,2026-03-01 14:01:34.858149,0 days 00:00:01.542080,0.7206289912312651,77,1.9759376583814812,0.038680941052240264,5,0.571187636506016,1913,0.7342787261488248,0.053234499667044986,0.5548306074468128,0.7957559595302021,0.8718512534792113,0.8629461576985678,PRUNED
264,0.8627574496056092,2026-03-01 14:01:34.860650,2026-03-01 14:01:36.485018,0 days 00:00:01.624368,0.710446318572955,79,1.812583298220359,0.049966979823231866,5,0.6933255903052639,1824,0.8109116294067972,0.03645777399204022,0.6053881074199848,0.814715242811115,0.8627574496056092,,PRUNED
265,0.8628224590921787,2026-03-01 14:01:36.488523,2026-03-01 14:01:38.282346,0 days 00:00:01.793823,0.7174589778587107,86,1.9214414147539096,0.032274757838782336,5,1.036544141463926,1945,0.6125390851897763,3.3319683666561946,0.6450132997902323,0.9312660287267929,0.8718560689967351,0.8628224590921787,PRUNED
266,0.8614968073118818,2026-03-01 14:01:38.285431,2026-03-01 14:01:40.275943,0 days 00:00:01.990512,0.7071420911456516,83,1.8105519930293652,0.037956867344450425,5,0.7674729216489572,1868,0.9016247798123221,0.05914751981801638,0.7042960668496036,0.8062378927651557,0.8727120272365672,0.8636702911461895,COMPLETE
267,0.8709248682955957,2026-03-01 14:01:40.278448,2026-03-01 14:01:41.023133,0 days 00:00:00.744685,0.7390977188157698,73,2.049739219640253,0.04380115332871647,5,0.9164217811512565,1666,0.6734293242616072,0.0278833864935834,0.5015470728696192,0.8250140509335024,0.8709248682955957,,PRUNED
268,0.8713444202598454,2026-03-01 14:01:41.025280,2026-03-01 14:01:41.859711,0 days 00:00:00.834431,0.7274664655138912,78,2.1763366967927547,0.03546834944609407,5,0.6007430470164614,2043,0.38937366124113515,0.04557311470511214,0.5608723290268082,0.7957926243445704,0.8713444202598454,,PRUNED
269,0.8703361712783273,2026-03-01 14:01:41.862706,2026-03-01 14:01:42.680663,0 days 00:00:00.817957,0.6971573511893377,79,1.7746618126834182,0.03189145479410428,5,0.5161159172644076,1825,1.2660924269560279,0.03335704741420591,1.8798510165805868,0.8181004957447802,0.8703361712783273,,PRUNED
270,0.8710374310177115,2026-03-01 14:01:42.682800,2026-03-01 14:01:43.572304,0 days 00:00:00.889504,0.7183749438474991,84,1.9158040843712123,0.04125636774536015,5,0.7002748715230527,1703,0.0038851910235125197,0.04203872156348857,0.5985475857539407,0.8096069600103372,0.8710374310177115,,PRUNED
271,0.8615353314520711,2026-03-01 14:01:43.579792,2026-03-01 14:01:46.189512,0 days 00:00:02.609720,0.709125354146015,80,1.886045915409045,0.03410880735150574,5,0.8367828152300093,1611,0.54666412279937,0.050200352945075216,0.5387428020809292,0.7866797191954972,0.87198067051266,0.8634436608527318,COMPLETE
272,0.8630280214964703,2026-03-01 14:01:46.191744,2026-03-01 14:01:48.181074,0 days 00:00:01.989330,0.6879382436256206,71,2.0365168867757566,0.03998729012911381,5,1.2169776112478459,1894,0.8204669151901804,0.06715310684328525,0.6666834162545489,0.8016965378150599,0.8630280214964703,,PRUNED
273,0.8704288699906579,2026-03-01 14:01:48.183226,2026-03-01 14:01:48.993176,0 days 00:00:00.809950,0.7271687647443201,77,1.6919894949635574,0.05284305364090088,5,1.0623547782244587,1817,0.47047798205641117,0.033679755945232225,0.6132448714010144,0.8234938982962317,0.8704288699906579,,PRUNED
274,0.8631709821729542,2026-03-01 14:01:48.995436,2026-03-01 14:01:50.983068,0 days 00:00:01.987632,0.7158352884447705,84,1.9717040451524546,0.026484934266555942,5,0.6399871372294663,1729,0.6928365736468913,0.08355458002807394,0.5883915398678339,0.8092500456308346,0.8718223603740695,0.8631709821729542,PRUNED
275,0.868626662557425,2026-03-01 14:01:50.986237,2026-03-01 14:01:51.844715,0 days 00:00:00.858478,0.6973404604980574,72,0.47916484238935775,0.031145272467343877,5,0.3706773617228569,1663,0.9505222554943792,0.05537404911660289,4.07065171960393,0.8310666753039712,0.868626662557425,,PRUNED
276,0.8671681626874441,2026-03-01 14:01:51.846710,2026-03-01 14:01:52.553178,0 days 00:00:00.706468,0.7046502207633898,75,1.8038718446822524,0.037648789429873646,5,0.7533800166847006,1862,1.0820308725100334,0.042126114727574854,5.504595915117801,0.7953932764389186,0.8671681626874441,,PRUNED
277,0.8625955278288758,2026-03-01 14:01:52.557167,2026-03-01 14:01:53.844125,0 days 00:00:01.286958,0.7231152208528538,80,0.6746148828248997,0.046443867269235314,5,0.9084817296069819,1971,0.5960857897663709,0.02788023155446629,0.5556816686859773,0.8173264153399764,0.8625955278288758,,PRUNED
278,0.8625633240554362,2026-03-01 14:01:53.847248,2026-03-01 14:01:54.764266,0 days 00:00:00.917018,0.7352062543292435,86,1.5853930192772188,0.0017994075167477538,5,0.4330441636566666,1566,0.3245241073315025,0.04923962039532494,0.6369508634621236,0.8006918749429139,0.8625633240554362,,PRUNED
279,0.8618384682801861,2026-03-01 14:01:54.766436,2026-03-01 14:01:57.098329,0 days 00:00:02.331893,0.7117750764923345,83,2.1316232990077144,0.035077590754858314,5,0.5631781171669387,1798,0.7898746304118542,0.06689629485449951,0.7448062494917917,0.808911784367275,0.8725651539520952,0.8639285232733962,COMPLETE
280,0.8631309531835386,2026-03-01 14:01:57.100528,2026-03-01 14:01:59.111922,0 days 00:00:02.011394,0.7058606669511515,83,2.196721140422863,0.030717578902229033,5,0.5411367291995329,1922,1.141198853357627,0.03263083067841026,0.5206054910431611,0.8141495040123825,0.8719030202925908,0.8631309531835386,PRUNED
281,0.8714780508711272,2026-03-01 14:01:59.115215,2026-03-01 14:01:59.940904,0 days 00:00:00.825689,0.6920835975570251,50,2.10239595862576,0.04165044454162162,5,0.4841678387230196,1813,0.5063910743073173,0.0623610937732473,0.6773131328476446,0.8082747058092856,0.8714780508711272,,PRUNED
282,0.8708363831610983,2026-03-01 14:01:59.942898,2026-03-01 14:02:00.663035,0 days 00:00:00.720137,0.7206228187443793,85,2.322078606580588,0.06411390651531045,5,0.5719928731813595,1866,0.6782067470538113,0.03844728826856225,0.5796626187443852,0.8237599232939276,0.8708363831610983,,PRUNED
283,0.8614549123094258,2026-03-01 14:02:00.665042,2026-03-01 14:02:02.944777,0 days 00:00:02.279735,0.7106843226137007,79,2.10176754735003,0.03658972094702629,5,0.8261586618781076,1485,0.8338329824849535,0.025620054659287742,0.6317521314855552,0.8396546471335576,0.8634614180736003,,COMPLETE
284,0.8714756431123653,2026-03-01 14:02:02.949297,2026-03-01 14:02:04.452554,0 days 00:00:01.503257,0.7009855177682891,83,1.9541020669825575,0.02723381523038708,5,1.0777610265174977,1810,1.5834581431672383,0.045649672739893093,0.5386106086921716,0.8170918057479937,0.8714756431123653,,PRUNED
285,0.8627318671687646,2026-03-01 14:02:04.455012,2026-03-01 14:02:06.110179,0 days 00:00:01.655167,0.7266668416222867,74,2.1861663918517245,0.03287422330766584,5,0.7021059750556485,1696,0.4057095219596733,0.05371733376096468,1.30051676268215,0.828193169232398,0.8627318671687646,,PRUNED
286,0.862891080216891,2026-03-01 14:02:06.112176,2026-03-01 14:02:08.044811,0 days 00:00:01.932635,0.7170345540689532,78,2.00468643879143,0.045178842546839446,5,0.9405215498429215,1779,0.9326781190657888,1.0286555266791522,0.587620725513707,0.8060754106710237,0.862891080216891,,PRUNED
287,0.8631420890678121,2026-03-01 14:02:08.048166,2026-03-01 14:02:10.062852,0 days 00:00:02.014686,0.6851140206784079,81,1.7184489069468167,0.03900018299602954,5,0.5998201955580409,2016,1.3103797928803698,0.033477665073243186,0.6227483988219017,0.7886216697508701,0.8720944371141566,0.8631420890678121,PRUNED
288,0.8715075459159596,2026-03-01 14:02:10.068350,2026-03-01 14:02:11.508147,0 days 00:00:01.439797,0.733732930547159,84,1.9266893721650273,0.023619201554174664,5,0.8111219857426994,1917,0.6877696527519229,0.04047909189349758,0.5593754343197338,0.8135448299120551,0.8715075459159596,,PRUNED
289,0.8617238589631228,2026-03-01 14:02:11.510488,2026-03-01 14:02:13.882491,0 days 00:00:02.372003,0.6965658759306322,70,2.2885437261898876,0.029857864207412196,5,0.4978587854426588,1638,0.5251940620565654,0.05666282082372438,0.6880020553587042,0.8204059921552947,0.8723556789398157,0.8639766784486329,COMPLETE
290,0.8663826313913956,2026-03-01 14:02:13.884557,2026-03-01 14:02:15.878339,0 days 00:00:01.993782,0.7044069659111356,70,2.3296550454261964,0.005552288792980912,5,0.47512781473678234,1857,0.5783255343583378,0.06489502979914201,0.7833278296081969,0.7770608649630641,0.8663826313913956,,PRUNED
291,0.871769389681309,2026-03-01 14:02:15.880438,2026-03-01 14:02:16.903766,0 days 00:00:01.023328,0.7122135629711178,69,2.262765388521697,0.028561497204888375,5,0.42053838798420073,1600,0.9055754084135793,0.0906876055755961,0.7081847086301825,0.8053233700774236,0.871769389681309,,PRUNED
292,0.863304612784236,2026-03-01 14:02:16.905908,2026-03-01 14:02:18.512529,0 days 00:00:01.606621,0.696838056856223,68,2.181206468410824,0.02582470636490375,5,0.5319575433140822,1633,0.7605068349466039,0.054741602153266844,0.6738039711738119,0.8295198775684742,0.8719276998198996,0.863304612784236,PRUNED
293,0.8624450429062611,2026-03-01 14:02:18.514896,2026-03-01 14:02:19.996915,0 days 00:00:01.482019,0.7209547270752493,71,2.0834441854185837,0.05102368786320132,5,0.39151253331077757,1798,1.1267270758624788,0.04738836456985974,0.7378382309499187,0.8228125243714269,0.8624450429062611,,PRUNED
294,0.8632179334688098,2026-03-01 14:02:19.999662,2026-03-01 14:02:21.691778,0 days 00:00:01.692116,0.7053719271323071,80,2.401858242227596,0.03534136647272696,5,0.3344989641409198,1903,0.6277279505920031,0.06369091030936787,0.6534023517604967,0.7967623546271898,0.8632179334688098,,PRUNED
295,0.861854118712138,2026-03-01 14:02:21.693772,2026-03-01 14:02:24.472955,0 days 00:00:02.779183,0.7279966375864283,82,2.232257988958732,0.03040848251203261,5,0.6330987030844802,1716,0.9475671922060352,0.037722561810012795,0.691855136660119,0.8129246806321696,0.8638162615211257,,COMPLETE
296,0.8715743612216005,2026-03-01 14:02:24.475078,2026-03-01 14:02:26.031204,0 days 00:00:01.556126,0.7406721585759228,81,2.304018681096551,0.04155426639526563,5,0.49499590534147253,1530,0.5219270471029048,0.030437381468852436,0.7049596203319907,0.8351369043404571,0.8715743612216005,,PRUNED
297,0.8614715258448825,2026-03-01 14:02:26.033200,2026-03-01 14:02:28.862414,0 days 00:00:02.829214,0.7302633602057377,70,2.207333818568345,0.030161589713536493,5,0.6113715115777493,1953,0.7423027485139548,0.0380843137828135,0.607558940780517,0.81627315662748,0.8634316220589227,,COMPLETE
298,0.8709958971790698,2026-03-01 14:02:28.864720,2026-03-01 14:02:29.932505,0 days 00:00:01.067785,0.7234599375423161,82,2.2716190551126574,0.036831374558062346,4,0.5768088043065582,1657,0.9646592340746204,0.026483378149747622,0.629356678677725,0.8227250633431339,0.8709958971790698,,PRUNED
299,0.871313721335632,2026-03-01 14:02:29.934903,2026-03-01 14:02:31.264615,0 days 00:00:01.329712,0.7160366338358652,73,2.378623700389383,0.02190942266079627,5,0.44405169060466704,1739,1.312712145125806,0.11448657940978126,0.5813478025088374,0.8116906502812541,0.871313721335632,,PRUNED
